timestamp,symbol,price,size
2026-09-14 14:20:07.751948+00:00,SPY,759.765,80.0
2026-09-14 14:20:09.069972+00:00,SPY,759.725,40.0
2026-09-14 14:20:09.070315+00:00,SPY,759.725,28.0
2026-09-14 14:20:09.657031+00:00,SPY,759.705,100.0
2026-09-14 14:20:09.657088+00:00,SPY,759.705,42.0
2026-09-14 14:20:09.658823+00:00,SPY,759.7,200.0
2026-09-14 14:20:09.658847+00:00,SPY,759.7,65.0
2026-09-14 14:20:11.013354+00:00,SPY,759.67,40.0
2026-09-14 14:20:17.199339+00:00,SPY,759.62,2.0
2026-09-14 14:20:17.465405+00:00,SPY,759.65,40.0
2026-09-14 14:20:19.474867+00:00,SPY,759.64,79.0
2026-09-14 14:20:20.818536+00:00,SPY,759.635,20.0
2026-09-14 14:20:21.224797+00:00,SPY,759.65,1.0
2026-09-14 14:20:21.224797+00:00,SPY,759.65,80.0
2026-09-14 14:20:21.224800+00:00,SPY,759.65,40.0
2026-09-14 14:20:23.336136+00:00,SPY,759.66,40.0
2026-09-14 14:20:28.090854+00:00,SPY,759.72,65.0
2026-09-14 14:20:28.091689+00:00,SPY,759.73,25.0
2026-09-14 14:20:29.176747+00:00,SPY,759.73,40.0
2026-09-14 14:20:32.015841+00:00,SPY,759.73,40.0
2026-09-14 14:20:37.074320+00:00,SPY,759.74,55.0
2026-09-14 14:20:37.136539+00:00,SPY,759.74,40.0
2026-09-14 14:20:37.524023+00:00,SPY,759.71,5.0
2026-09-14 14:20:40.961824+00:00,SPY,759.66,40.0
2026-09-14 14:20:43.093795+00:00,SPY,759.645,121.0
2026-09-14 14:20:43.132046+00:00,SPY,759.645,79.0
2026-09-14 14:20:43.452353+00:00,SPY,759.655,40.0
2026-09-14 14:20:44.157634+00:00,SPY,759.65,18.0
2026-09-14 14:20:44.857970+00:00,SPY,759.65,40.0
2026-09-14 14:20:44.857970+00:00,SPY,759.65,22.0
2026-09-14 14:20:45.651947+00:00,SPY,759.65,40.0
2026-09-14 14:20:46.695406+00:00,SPY,759.65,20.0
2026-09-14 14:20:46.695409+00:00,SPY,759.65,20.0
2026-09-14 14:20:46.721998+00:00,SPY,759.63,4.0
2026-09-14 14:20:46.740898+00:00,SPY,759.63,36.0
2026-09-14 14:20:46.895870+00:00,SPY,759.63,40.0
2026-09-14 14:20:46.955371+00:00,SPY,759.63,40.0
2026-09-14 14:20:48.455458+00:00,SPY,759.63,200.0
2026-09-14 14:20:48.455476+00:00,SPY,759.63,300.0
2026-09-14 14:20:48.607829+00:00,SPY,759.625,100.0
2026-09-14 14:20:48.787403+00:00,SPY,759.63,400.0
2026-09-14 14:20:49.390321+00:00,SPY,759.635,35.0
2026-09-14 14:20:49.504591+00:00,SPY,759.64,11.0
2026-09-14 14:20:51.506833+00:00,SPY,759.6,40.0
2026-09-14 14:20:53.146958+00:00,SPY,759.59,40.0
2026-09-14 14:20:54.883479+00:00,SPY,759.54,2.0
2026-09-14 14:20:55.943252+00:00,SPY,759.54,40.0
2026-09-14 14:20:58.313617+00:00,SPY,759.57,100.0
2026-09-14 14:20:58.314240+00:00,SPY,759.57,100.0
2026-09-14 14:20:58.322426+00:00,SPY,759.57,100.0
2026-09-14 14:20:58.367314+00:00,SPY,759.57,100.0
2026-09-14 14:21:04.937361+00:00,SPY,759.535,100.0
2026-09-14 14:21:04.962023+00:00,SPY,759.535,100.0
2026-09-14 14:21:05.819416+00:00,SPY,759.53,80.0
2026-09-14 14:21:06.141482+00:00,SPY,759.52,40.0
2026-09-14 14:21:06.943743+00:00,SPY,759.485,40.0
2026-09-14 14:21:10.520259+00:00,SPY,759.53,80.0
2026-09-14 14:21:14.694694+00:00,SPY,759.48,40.0
2026-09-14 14:21:17.374940+00:00,SPY,759.435,40.0
2026-09-14 14:21:17.374940+00:00,SPY,759.435,40.0
2026-09-14 14:21:17.975904+00:00,SPY,759.46,40.0
2026-09-14 14:21:19.697533+00:00,SPY,759.455,40.0
2026-09-14 14:21:20.680692+00:00,SPY,759.44,10.0
2026-09-14 14:21:21.902928+00:00,SPY,759.47,40.0
2026-09-14 14:21:21.903248+00:00,SPY,759.47,40.0
2026-09-14 14:21:22.552808+00:00,SPY,759.46,65.0
2026-09-14 14:21:22.552808+00:00,SPY,759.46,175.0
2026-09-14 14:21:23.170500+00:00,SPY,759.47,100.0
2026-09-14 14:21:23.178048+00:00,SPY,759.47,100.0
2026-09-14 14:21:23.184002+00:00,SPY,759.47,200.0
2026-09-14 14:21:23.191745+00:00,SPY,759.47,200.0
2026-09-14 14:21:23.202989+00:00,SPY,759.48,100.0
2026-09-14 14:21:23.209392+00:00,SPY,759.48,100.0
2026-09-14 14:21:23.671129+00:00,SPY,759.445,400.0
2026-09-14 14:21:32.270964+00:00,SPY,759.49,56.0
2026-09-14 14:21:32.377280+00:00,SPY,759.5,40.0
2026-09-14 14:21:32.394174+00:00,SPY,759.5,40.0
2026-09-14 14:21:32.395137+00:00,SPY,759.5,40.0
2026-09-14 14:21:33.361615+00:00,SPY,759.58,40.0
2026-09-14 14:21:39.875891+00:00,SPY,759.475,9.0
2026-09-14 14:21:40.879192+00:00,SPY,759.45,40.0
2026-09-14 14:21:41.003497+00:00,SPY,759.45,65.0
2026-09-14 14:21:41.193481+00:00,SPY,759.44,130.0
2026-09-14 14:21:42.125392+00:00,SPY,759.4,7.0
2026-09-14 14:21:42.125419+00:00,SPY,759.4,33.0
2026-09-14 14:21:42.125419+00:00,SPY,759.4,65.0
2026-09-14 14:21:42.125542+00:00,SPY,759.4,80.0
2026-09-14 14:21:44.065610+00:00,SPY,759.35,40.0
2026-09-14 14:21:44.087150+00:00,SPY,759.35,65.0
2026-09-14 14:21:46.970890+00:00,SPY,759.29,65.0
2026-09-14 14:21:46.970890+00:00,SPY,759.29,55.0
2026-09-14 14:21:49.788273+00:00,SPY,759.315,4.0
2026-09-14 14:21:52.125181+00:00,SPY,759.3,40.0
2026-09-14 14:22:01.722831+00:00,SPY,759.31,65.0
2026-09-14 14:22:01.722841+00:00,SPY,759.31,80.0
2026-09-14 14:22:01.778464+00:00,SPY,759.29,65.0
2026-09-14 14:22:01.778486+00:00,SPY,759.29,15.0
2026-09-14 14:22:02.145289+00:00,SPY,759.28,60.0
2026-09-14 14:22:03.213873+00:00,SPY,759.305,6.0
2026-09-14 14:22:04.678199+00:00,SPY,759.34,40.0
2026-09-14 14:22:09.183648+00:00,SPY,759.24,80.0
2026-09-14 14:22:09.184454+00:00,SPY,759.24,80.0
2026-09-14 14:22:09.186400+00:00,SPY,759.24,65.0
2026-09-14 14:22:09.187536+00:00,SPY,759.24,30.0
2026-09-14 14:22:09.187813+00:00,SPY,759.24,35.0
2026-09-14 14:22:11.797703+00:00,SPY,759.26,100.0
2026-09-14 14:22:12.497333+00:00,SPY,759.265,40.0
2026-09-14 14:22:13.092923+00:00,SPY,759.28,40.0
2026-09-14 14:22:13.093468+00:00,SPY,759.28,40.0
2026-09-14 14:22:19.692953+00:00,SPY,759.27,65.0
2026-09-14 14:22:19.692974+00:00,SPY,759.27,15.0
2026-09-14 14:22:21.635664+00:00,SPY,759.27,40.0
2026-09-14 14:22:21.635664+00:00,SPY,759.27,65.0
2026-09-14 14:22:21.635664+00:00,SPY,759.27,55.0
2026-09-14 14:22:21.639023+00:00,SPY,759.27,59.0
2026-09-14 14:22:21.747697+00:00,SPY,759.29,40.0
2026-09-14 14:22:22.484336+00:00,SPY,759.27,40.0
2026-09-14 14:22:22.484375+00:00,SPY,759.27,60.0
2026-09-14 14:22:22.491499+00:00,SPY,759.28,5.0
2026-09-14 14:22:22.607179+00:00,SPY,759.28,60.0
2026-09-14 14:22:22.607179+00:00,SPY,759.28,60.0
2026-09-14 14:22:23.252893+00:00,SPY,759.25,2.0
2026-09-14 14:22:24.586301+00:00,SPY,759.21,65.0
2026-09-14 14:22:24.586340+00:00,SPY,759.21,40.0
2026-09-14 14:22:24.934813+00:00,SPY,759.22,280.0
2026-09-14 14:22:24.964021+00:00,SPY,759.22,40.0
2026-09-14 14:22:25.837628+00:00,SPY,759.21,65.0
2026-09-14 14:22:26.076005+00:00,SPY,759.22,7.0
2026-09-14 14:22:26.076005+00:00,SPY,759.23,33.0
2026-09-14 14:22:26.102354+00:00,SPY,759.22,19.0
2026-09-14 14:22:27.107507+00:00,SPY,759.22,67.0
2026-09-14 14:22:27.107507+00:00,SPY,759.22,53.0
2026-09-14 14:22:28.455479+00:00,SPY,759.2,40.0
2026-09-14 14:22:28.455479+00:00,SPY,759.2,40.0
2026-09-14 14:22:28.518058+00:00,SPY,759.21,40.0
2026-09-14 14:22:29.756022+00:00,SPY,759.18,40.0
2026-09-14 14:22:32.833821+00:00,SPY,759.19,100.0
2026-09-14 14:22:35.063426+00:00,SPY,759.21,560.0
2026-09-14 14:22:35.174379+00:00,SPY,759.205,200.0
2026-09-14 14:22:35.858805+00:00,SPY,759.205,200.0
2026-09-14 14:22:35.865044+00:00,SPY,759.205,200.0
2026-09-14 14:22:35.890693+00:00,SPY,759.205,520.0
2026-09-14 14:22:36.103763+00:00,SPY,759.21,40.0
2026-09-14 14:22:36.359287+00:00,SPY,759.21,440.0
2026-09-14 14:22:36.492451+00:00,SPY,759.21,280.0
2026-09-14 14:22:36.516370+00:00,SPY,759.21,40.0
2026-09-14 14:22:36.792826+00:00,SPY,759.22,40.0
2026-09-14 14:22:36.864611+00:00,SPY,759.23,200.0
2026-09-14 14:22:36.869744+00:00,SPY,759.23,200.0
2026-09-14 14:22:36.874814+00:00,SPY,759.23,200.0
2026-09-14 14:22:39.041025+00:00,SPY,759.27,40.0
2026-09-14 14:22:40.792729+00:00,SPY,759.25,38.0
2026-09-14 14:22:40.794127+00:00,SPY,759.25,2.0
2026-09-14 14:22:40.825976+00:00,SPY,759.25,20.0
2026-09-14 14:22:40.837181+00:00,SPY,759.25,9.0
2026-09-14 14:22:41.501022+00:00,SPY,759.24,95.0
2026-09-14 14:22:41.501735+00:00,SPY,759.23,80.0
2026-09-14 14:22:41.501751+00:00,SPY,759.23,65.0
2026-09-14 14:22:41.597908+00:00,SPY,759.26,65.0
2026-09-14 14:22:41.597911+00:00,SPY,759.26,15.0
2026-09-14 14:22:41.676882+00:00,SPY,759.25,40.0
2026-09-14 14:22:41.689940+00:00,SPY,759.22,40.0
2026-09-14 14:22:41.969150+00:00,SPY,759.25,40.0
2026-09-14 14:22:41.969153+00:00,SPY,759.25,120.0
2026-09-14 14:22:41.969153+00:00,SPY,759.25,40.0
2026-09-14 14:22:48.800769+00:00,SPY,759.2,40.0
2026-09-14 14:22:50.083377+00:00,SPY,759.205,6.0
2026-09-14 14:22:50.088967+00:00,SPY,759.205,43.0
2026-09-14 14:22:50.443120+00:00,SPY,759.21,100.0
2026-09-14 14:22:51.023773+00:00,SPY,759.21,65.0
2026-09-14 14:22:53.404992+00:00,SPY,759.25,40.0
2026-09-14 14:22:53.618294+00:00,SPY,759.25,40.0
2026-09-14 14:22:53.750324+00:00,SPY,759.24,40.0
2026-09-14 14:22:53.964610+00:00,SPY,759.23,40.0
2026-09-14 14:22:54.005487+00:00,SPY,759.23,40.0
2026-09-14 14:22:54.983539+00:00,SPY,759.235,40.0
2026-09-14 14:22:55.559739+00:00,SPY,759.235,100.0
2026-09-14 14:22:55.566322+00:00,SPY,759.235,100.0
2026-09-14 14:22:55.674827+00:00,SPY,759.25,40.0
2026-09-14 14:22:55.976381+00:00,SPY,759.25,40.0
2026-09-14 14:22:56.580777+00:00,SPY,759.26,40.0
2026-09-14 14:22:57.291888+00:00,SPY,759.26,62.0
2026-09-14 14:22:58.010364+00:00,SPY,759.275,40.0
2026-09-14 14:22:58.750112+00:00,SPY,759.29,40.0
2026-09-14 14:22:59.278366+00:00,SPY,759.3,100.0
2026-09-14 14:22:59.441469+00:00,SPY,759.295,40.0
2026-09-14 14:23:00.361799+00:00,SPY,759.35,100.0
2026-09-14 14:23:00.377562+00:00,SPY,759.35,20.0
2026-09-14 14:23:00.390677+00:00,SPY,759.36,40.0
2026-09-14 14:23:00.390698+00:00,SPY,759.36,40.0
2026-09-14 14:23:00.889601+00:00,SPY,759.38,40.0
2026-09-14 14:23:01.168626+00:00,SPY,759.37,40.0
2026-09-14 14:23:02.575436+00:00,SPY,759.3,40.0
2026-09-14 14:23:03.025912+00:00,SPY,759.32,80.0
2026-09-14 14:23:05.590268+00:00,SPY,759.33,20.0
2026-09-14 14:23:06.610226+00:00,SPY,759.33,100.0
2026-09-14 14:23:08.391938+00:00,SPY,759.305,320.0
2026-09-14 14:23:08.896366+00:00,SPY,759.29,100.0
2026-09-14 14:23:09.313438+00:00,SPY,759.29,100.0
2026-09-14 14:23:10.961779+00:00,SPY,759.27,57.0
2026-09-14 14:23:10.963313+00:00,SPY,759.27,65.0
2026-09-14 14:23:11.363989+00:00,SPY,759.255,40.0
2026-09-14 14:23:11.437317+00:00,SPY,759.25,40.0
2026-09-14 14:23:12.651881+00:00,SPY,759.26,40.0
2026-09-14 14:23:16.932673+00:00,SPY,759.245,8.0
2026-09-14 14:23:17.368654+00:00,SPY,759.24,60.0
2026-09-14 14:23:18.243578+00:00,SPY,759.22,100.0
2026-09-14 14:23:18.246580+00:00,SPY,759.23,40.0
2026-09-14 14:23:19.563394+00:00,SPY,759.26,40.0
2026-09-14 14:23:19.564071+00:00,SPY,759.26,40.0
2026-09-14 14:23:19.568326+00:00,SPY,759.26,40.0
2026-09-14 14:23:20.070134+00:00,SPY,759.25,100.0
2026-09-14 14:23:20.077090+00:00,SPY,759.25,100.0
2026-09-14 14:23:20.099623+00:00,SPY,759.25,200.0
2026-09-14 14:23:20.119266+00:00,SPY,759.25,10.0
2026-09-14 14:23:20.119308+00:00,SPY,759.25,190.0
2026-09-14 14:23:20.127069+00:00,SPY,759.25,200.0
2026-09-14 14:23:20.134386+00:00,SPY,759.25,100.0
2026-09-14 14:23:20.143516+00:00,SPY,759.25,200.0
2026-09-14 14:23:21.033665+00:00,SPY,759.24,80.0
2026-09-14 14:23:22.644609+00:00,SPY,759.225,40.0
2026-09-14 14:23:23.221305+00:00,SPY,759.22,40.0
2026-09-14 14:23:23.557665+00:00,SPY,759.235,40.0
2026-09-14 14:23:23.561225+00:00,SPY,759.235,80.0
2026-09-14 14:23:23.565015+00:00,SPY,759.235,80.0
2026-09-14 14:23:25.954157+00:00,SPY,759.24,40.0
2026-09-14 14:23:26.725475+00:00,SPY,759.25,40.0
2026-09-14 14:23:27.342521+00:00,SPY,759.25,40.0
2026-09-14 14:23:27.490297+00:00,SPY,759.25,40.0
2026-09-14 14:23:28.215100+00:00,SPY,759.235,4.0
2026-09-14 14:23:30.889807+00:00,SPY,759.25,40.0
2026-09-14 14:23:30.889849+00:00,SPY,759.26,40.0
2026-09-14 14:23:33.506668+00:00,SPY,759.215,9.0
2026-09-14 14:23:33.512057+00:00,SPY,759.22,31.0
2026-09-14 14:23:36.808373+00:00,SPY,759.215,500.0
2026-09-14 14:23:37.247590+00:00,SPY,759.215,500.0
2026-09-14 14:23:37.794692+00:00,SPY,759.19,500.0
2026-09-14 14:23:38.823819+00:00,SPY,759.19,200.0
2026-09-14 14:23:38.996043+00:00,SPY,759.2,40.0
2026-09-14 14:23:45.397343+00:00,SPY,759.225,500.0
2026-09-14 14:23:46.006913+00:00,SPY,759.21,480.0
2026-09-14 14:23:48.516929+00:00,SPY,759.22,40.0
2026-09-14 14:23:49.404189+00:00,SPY,759.205,500.0
2026-09-14 14:23:49.900582+00:00,SPY,759.205,500.0
2026-09-14 14:23:50.012704+00:00,SPY,759.195,340.0
2026-09-14 14:23:50.332942+00:00,SPY,759.18,500.0
2026-09-14 14:23:50.525420+00:00,SPY,759.18,500.0
2026-09-14 14:23:51.031390+00:00,SPY,759.175,500.0
2026-09-14 14:23:51.666002+00:00,SPY,759.19,40.0
2026-09-14 14:23:52.201051+00:00,SPY,759.18,40.0
2026-09-14 14:23:52.355052+00:00,SPY,759.18,40.0
2026-09-14 14:23:52.784676+00:00,SPY,759.18,40.0
2026-09-14 14:23:53.560111+00:00,SPY,759.22,100.0
2026-09-14 14:23:53.560114+00:00,SPY,759.22,30.0
2026-09-14 14:23:55.061744+00:00,SPY,759.22,40.0
2026-09-14 14:23:55.061747+00:00,SPY,759.22,60.0
2026-09-14 14:23:55.087251+00:00,SPY,759.22,340.0
2026-09-14 14:23:55.488523+00:00,SPY,759.24,80.0
2026-09-14 14:23:58.865801+00:00,SPY,759.21,11.0
2026-09-14 14:23:58.924682+00:00,SPY,759.21,20.0
2026-09-14 14:23:58.979695+00:00,SPY,759.22,40.0
2026-09-14 14:23:59.885233+00:00,SPY,759.24,80.0
2026-09-14 14:23:59.887584+00:00,SPY,759.24,20.0
2026-09-14 14:24:00.123389+00:00,SPY,759.25,100.0
2026-09-14 14:24:01.409648+00:00,SPY,759.25,18.0
2026-09-14 14:24:01.799736+00:00,SPY,759.245,21.0
2026-09-14 14:24:02.905519+00:00,SPY,759.175,100.0
2026-09-14 14:24:03.336472+00:00,SPY,759.17,28.0
2026-09-14 14:24:03.788767+00:00,SPY,759.11,20.0
2026-09-14 14:24:03.802483+00:00,SPY,759.11,200.0
2026-09-14 14:24:04.244184+00:00,SPY,759.07,40.0
2026-09-14 14:24:04.571570+00:00,SPY,759.08,40.0
2026-09-14 14:24:04.677510+00:00,SPY,759.105,100.0
2026-09-14 14:24:04.972938+00:00,SPY,759.09,5.0
2026-09-14 14:24:06.614125+00:00,SPY,759.09,80.0
2026-09-14 14:24:06.643857+00:00,SPY,759.08,161.0
2026-09-14 14:24:06.644775+00:00,SPY,759.08,120.0
2026-09-14 14:24:06.746742+00:00,SPY,759.065,80.0
2026-09-14 14:24:06.751824+00:00,SPY,759.065,80.0
2026-09-14 14:24:07.244879+00:00,SPY,759.07,100.0
2026-09-14 14:24:08.648803+00:00,SPY,759.06,40.0
2026-09-14 14:24:08.650562+00:00,SPY,759.05,40.0
2026-09-14 14:24:08.684840+00:00,SPY,759.0,40.0
2026-09-14 14:24:08.685424+00:00,SPY,759.0,15.0
2026-09-14 14:24:08.744271+00:00,SPY,758.97,40.0
2026-09-14 14:24:08.744310+00:00,SPY,758.97,80.0
2026-09-14 14:24:10.058521+00:00,SPY,758.99,80.0
2026-09-14 14:24:10.058521+00:00,SPY,758.99,65.0
2026-09-14 14:24:10.058524+00:00,SPY,758.99,80.0
2026-09-14 14:24:10.058524+00:00,SPY,758.99,15.0
2026-09-14 14:24:10.060367+00:00,SPY,758.99,80.0
2026-09-14 14:24:10.841792+00:00,SPY,758.98,77.0
2026-09-14 14:24:11.884812+00:00,SPY,758.99,100.0
2026-09-14 14:24:12.664186+00:00,SPY,758.985,2.0
2026-09-14 14:24:13.947041+00:00,SPY,759.01,80.0
2026-09-14 14:24:14.396187+00:00,SPY,758.995,4.0
2026-09-14 14:24:14.735780+00:00,SPY,759.01,80.0
2026-09-14 14:24:14.735782+00:00,SPY,759.01,40.0
2026-09-14 14:24:14.735782+00:00,SPY,759.01,65.0
2026-09-14 14:24:14.735785+00:00,SPY,759.01,55.0
2026-09-14 14:24:14.911302+00:00,SPY,759.035,30.0
2026-09-14 14:24:15.125339+00:00,SPY,759.035,1.0
2026-09-14 14:24:15.525062+00:00,SPY,759.035,9.0
2026-09-14 14:24:15.529356+00:00,SPY,759.04,100.0
2026-09-14 14:24:15.529435+00:00,SPY,759.04,200.0
2026-09-14 14:24:15.538697+00:00,SPY,759.05,40.0
2026-09-14 14:24:15.538697+00:00,SPY,759.05,65.0
2026-09-14 14:24:15.538700+00:00,SPY,759.05,15.0
2026-09-14 14:24:15.985143+00:00,SPY,759.04,420.0
2026-09-14 14:24:15.999304+00:00,SPY,759.05,65.0
2026-09-14 14:24:15.999304+00:00,SPY,759.05,75.0
2026-09-14 14:24:16.296446+00:00,SPY,759.025,40.0
2026-09-14 14:24:17.054692+00:00,SPY,759.03,1.0
2026-09-14 14:24:17.548658+00:00,SPY,758.98,80.0
2026-09-14 14:24:17.716588+00:00,SPY,759.0,80.0
2026-09-14 14:24:19.060530+00:00,SPY,758.97,80.0
2026-09-14 14:24:19.060578+00:00,SPY,758.97,20.0
2026-09-14 14:24:19.060578+00:00,SPY,758.98,40.0
2026-09-14 14:24:19.060581+00:00,SPY,758.98,20.0
2026-09-14 14:24:19.120677+00:00,SPY,758.98,80.0
2026-09-14 14:24:19.253128+00:00,SPY,758.98,1.0
2026-09-14 14:24:19.285976+00:00,SPY,758.98,40.0
2026-09-14 14:24:19.286177+00:00,SPY,758.99,40.0
